1000	0.003187	0.011494	0.000239	0.002948	0.000802	0.010692
2000	0.003775	0.013764	0.000487	0.003288	0.001029	0.012735
3000	0.00419	0.014572	0.000746	0.003444	0.001281	0.013291
4000	0.004571	0.015686	0.000994	0.003577	0.001019	0.014667
5000	0.004997	0.013375	0.001276	0.003721	0.001823	0.011552
6000	0.005233	0.016755	0.001517	0.003716	0.000995	0.01576
7000	0.0056	0.016663	0.001779	0.003821	0.001273	0.01539
8000	0.005958	0.01818	0.002047	0.003911	0.001028	0.017152
9000	0.006396	0.013812	0.002358	0.004038	0.002951	0.010861
10000	0.006666	0.014216	0.002638	0.004028	0.000991	0.013225
11000	0.007067	0.018168	0.002993	0.004074	0.001194	0.016974
12000	0.007429	0.019584	0.00335	0.004079	0.001079	0.018505
13000	0.007498	0.016607	0.003421	0.004077	0.00184	0.014767
14000	0.007928	0.019074	0.003732	0.004196	0.000991	0.018083
15000	0.008283	0.019089	0.004052	0.004231	0.001258	0.017831
16000	0.0086	0.020428	0.004298	0.004302	0.000989	0.019439
17000	0.008945	0.015988	0.00466	0.004285	0.005278	0.01071
18000	0.00917	0.013747	0.004833	0.004337	0.001	0.012747
19000	0.009491	0.01471	0.005077	0.004414	0.001236	0.013474
20000	0.010002	0.015982	0.005463	0.004539	0.00099	0.014992
21000	0.010136	0.0133	0.005813	0.004323	0.001766	0.011534
22000	0.010563	0.020528	0.006007	0.004556	0.000886	0.019642
23000	0.010828	0.020915	0.006319	0.004509	0.001236	0.019679
24000	0.010993	0.021987	0.006509	0.004484	0.000996	0.020991
25000	0.011381	0.017969	0.006831	0.00455	0.002876	0.015093
26000	0.011477	0.018067	0.007124	0.004353	0.000998	0.017069
27000	0.012	0.020075	0.007514	0.004486	0.001223	0.018852
28000	0.012309	0.021658	0.007822	0.004487	0.000994	0.020664
29000	0.012605	0.019148	0.00806	0.004545	0.001757	0.017391
30000	0.012946	0.021359	0.008323	0.004623	0.000978	0.020381
31000	0.013228	0.021286	0.008637	0.004591	0.001238	0.020048
32000	0.013421	0.022699	0.008899	0.004522	0.001006	0.021693
33000	0.014629	0.021161	0.009737	0.004892	0.010723	0.010438
34000	0.01465	0.013773	0.009808	0.004842	0.001021	0.012752
35000	0.014807	0.014898	0.009906	0.004901	0.00126	0.013638
36000	0.015166	0.01596	0.010379	0.004787	0.000998	0.014962
37000	0.015151	0.013083	0.010407	0.004744	0.001779	0.011304
38000	0.01561	0.017159	0.010775	0.004835	0.000974	0.016185
39000	0.016414	0.016695	0.011468	0.004946	0.00125	0.015445
40000	0.016326	0.018118	0.011506	0.00482	0.00099	0.017128
41000	0.016827	0.014037	0.011871	0.004956	0.00288	0.011157
42000	0.017268	0.014221	0.012294	0.004974	0.000987	0.013234
43000	0.017635	0.024972	0.012648	0.004987	0.000767	0.024205
44000	0.017785	0.024604	0.012705	0.00508	0.001249	0.023355
45000	0.01804	0.026341	0.01304	0.005	0.00099	0.025351
46000	0.018291	0.02435	0.01332	0.004971	0.00177	0.02258
47000	0.018557	0.025991	0.013621	0.004936	0.001001	0.02499
48000	0.018789	0.025052	0.013813	0.004976	0.001258	0.023794
49000	0.019577	0.029901	0.014463	0.005114	0.000998	0.028903
50000	0.019471	0.022832	0.014454	0.005017	0.005436	0.017396
51000	0.019879	0.021843	0.014724	0.005155	0.000982	0.020861
52000	0.019979	0.020707	0.015009	0.00497	0.001249	0.019458
53000	0.020528	0.023009	0.015545	0.004983	0.000997	0.022012
54000	0.020976	0.023836	0.016002	0.004974	0.00175	0.022086
55000	0.021521	0.026047	0.016462	0.005059	0.000997	0.02505
56000	0.022133	0.025431	0.016842	0.005291	0.001295	0.024136
57000	0.022309	0.028545	0.016978	0.005331	0.001012	0.027533
58000	0.022909	0.02251	0.017287	0.005622	0.002934	0.019576
59000	0.023273	0.02605	0.017811	0.005462	0.001008	0.025042
60000	0.023453	0.024812	0.018074	0.005379	0.001286	0.023526
61000	0.023829	0.027229	0.018592	0.005237	0.000999	0.02623
62000	0.023851	0.024345	0.018761	0.00509	0.001821	0.022524
63000	0.024122	0.02737	0.018825	0.005297	0.001028	0.026342
64000	0.025033	0.026195	0.019418	0.005615	0.001319	0.024876
65000	0.025208	0.034419	0.019702	0.005506	0.000916	0.033503
66000	0.025815	0.034106	0.020344	0.005471	0.021532	0.012574
67000	0.025643	0.01716	0.020241	0.005402	0.000991	0.016169
68000	0.025589	0.016136	0.020193	0.005396	0.001295	0.014841
69000	0.026355	0.018437	0.020891	0.005464	0.001023	0.017414
70000	0.026639	0.017305	0.021075	0.005564	0.001827	0.015478
71000	0.026696	0.019288	0.0213	0.005396	0.001056	0.018232
72000	0.027685	0.018396	0.022078	0.005607	0.001258	0.017138
73000	0.027805	0.021458	0.022284	0.005521	0.000991	0.020467
74000	0.027961	0.015905	0.022604	0.005357	0.002946	0.012959
75000	0.028523	0.020565	0.022958	0.005565	0.000951	0.019614
76000	0.028962	0.019746	0.023502	0.00546	0.001289	0.018457
77000	0.029321	0.022247	0.02346	0.005861	0.001022	0.021225
78000	0.029816	0.019769	0.024428	0.005388	0.001817	0.017952
79000	0.029849	0.022236	0.02412	0.005729	0.001016	0.02122
80000	0.030053	0.020751	0.024552	0.005501	0.001288	0.019463
81000	0.030211	0.024825	0.024722	0.005489	0.000969	0.023856
82000	0.030457	0.018282	0.024886	0.005571	0.005347	0.012935
83000	0.031291	0.01742	0.025773	0.005518	0.000982	0.016438
84000	0.031232	0.016224	0.025651	0.005581	0.001306	0.014918
85000	0.031963	0.018725	0.026387	0.005576	0.000993	0.017732
86000	0.031895	0.028876	0.02638	0.005515	0.000767	0.028109
87000	0.032496	0.026122	0.02675	0.005746	0.001792	0.02433
88000	0.032971	0.027281	0.027273	0.005698	0.001005	0.026276
89000	0.033008	0.028116	0.027447	0.005561	0.00124	0.026876
90000	0.032938	0.030295	0.027246	0.005692	0.001005	0.02929
91000	0.033757	0.028156	0.02818	0.005577	0.002926	0.02523
92000	0.034312	0.02711	0.028491	0.005821	0.001035	0.026075
93000	0.034765	0.027035	0.028972	0.005793	0.001291	0.025744
94000	0.034908	0.030147	0.029273	0.005635	0.000995	0.029152
95000	0.035439	0.027538	0.02963	0.005809	0.001859	0.025679
96000	0.035622	0.028267	0.0298	0.005822	0.001026	0.027241
97000	0.036013	0.032029	0.030084	0.005929	0.001245	0.030784
